Numero,Nombre,Posicion,Equipo,Partidos_jugados,Partidos_titular,Goles,Asistencias,Tarjetas_amarillas,Edad,Altura,ELO,categoria,Goles_por_partido,Asistencias_por_partido,Participacion_goles,Participacion_por_partido,Posición_Club,Aporte_Goles,Aporte_Puntos,RC,IDR,Impacto_Total
18.0,Thomas Grand,Centrocampistas,VALLADOLID U19,5,1,0.0,0.0,0.0,18.0,,29,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.6,0.019
26.0,J. Pleguezuelos,Defensas,REAL MADRID U19,1,1,0.0,0.0,0.0,18.0,,33,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,56.0,0.258
26.0,L. Lemaitre,Defensas,REAL MADRID U19,1,0,0.0,0.0,0.0,16.0,,27,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,56.0,0.258
32.0,C. Lardin,Defensas,REAL MADRID U19,1,0,0.0,0.0,0.0,17.0,,26,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,56.0,0.258
22.0,David Fernández,Centrocampistas,ATLÉTICO U19,24,14,0.0,0.0,6.0,17.0,,36,División de Honor,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.75,0.093
6.0,Javier Díaz,Centrocampistas,ATLÉTICO U19,22,17,0.0,0.0,3.0,19.0,,42,División de Honor,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3.0,0.087
2.0,A. Benitez,Defensas,ALCORCÓN U19,25,25,0.0,0.0,6.0,19.0,,37,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-1.6,0.076
29.0,Beto,Centrocampistas,REAL MADRID U19,4,1,0.0,0.0,0.0,18.0,,30,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,14.0,0.077
3.0,D. Pérez,Defensas,ATLÉTICO U19,11,4,0.0,0.0,0.0,18.0,193.0,37,División de Honor,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6.0,0.064
6.0,Jorge Cestero,Centrocampistas,REAL MADRID U19,20,15,0.0,0.0,6.0,19.0,,38,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.8,0.079
30.0,I. Gascón,Centrocampistas,REAL MADRID U19,8,3,0.0,0.0,0.0,18.0,,31,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7.0,0.058
4.0,I. Montero,Defensas,ALCORCÓN U19,24,18,0.0,0.0,4.0,19.0,,39,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-1.67,0.072
17.0,Izan Muñoz,Defensas,ATLÉTICO U19,24,21,0.0,0.0,4.0,18.0,,36,División de Honor,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2.75,0.093
28.0,R. Lopez,Centrocampistas,REAL MADRID U19,1,0,0.0,0.0,0.0,17.0,,26,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,56.0,0.258
28.0,M. Viega,Centrocampistas,REAL MADRID U19,1,0,0.0,0.0,0.0,18.0,,29,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,56.0,0.258
27.0,A. Serrano,Defensas,ALCORCÓN U19,15,13,0.0,0.0,6.0,17.0,,35,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-2.67,0.038
6.0,Diego Ortega,Centrocampistas,VALLADOLID U19,18,7,0.0,0.0,3.0,18.0,,34,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.17,0.061
29.0,J. Martinez,Delanteros,ALCORCÓN U19,13,4,0.0,0.0,2.0,18.0,,31,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-3.08,0.029
27.0,José Reyes,Delanteros,REAL MADRID U19,2,0,0.0,0.0,0.0,17.0,,34,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,28.0,0.134
15.0,Raúl González,Delanteros,ALCORCÓN U19,19,10,0.0,0.0,1.0,18.0,,34,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-2.11,0.054
15.0,Jose Torres,Defensas,ALCORCÓN U19,26,17,0.0,0.0,5.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-1.54,0.08
2.0,D. Rodriguez,Delanteros,RAYO MAJADAHONDA U19,30,29,0.0,0.0,1.0,19.0,,38,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.2,0.099
26.0,Alex Mora,Delanteros,REAL MADRID U19,2,0,0.0,0.0,0.0,17.0,,26,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,28.0,0.134
28.0,Enzo Alves,Delanteros,REAL MADRID U19,3,0,0.0,0.0,0.0,15.0,175.0,26,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,18.67,0.095
3.0,Wizner,Defensas,UNIÓN ADARVE U19,27,26,0.0,0.0,7.0,19.0,,39,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.04,0.09
4.0,Patas,Defensas,UNIÓN ADARVE U19,15,15,0.0,0.0,8.0,19.0,,37,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.07,0.05
24.0,Iñigo,Defensas,UNIÓN ADARVE U19,18,11,0.0,0.0,6.0,18.0,,27,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.06,0.06
2.0,Joaquin,Defensas,UNIÓN ADARVE U19,10,4,0.0,0.0,1.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.1,0.033
15.0,A. Zapatero,Centrocampistas,VALLADOLID U19,2,0,0.0,0.0,0.0,16.0,,31,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.5,0.013
26.0,Melero,Defensas,UNIÓN ADARVE U19,20,14,0.0,0.0,7.0,18.0,,28,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.05,0.066
27.0,S. Eddoghmi,Delanteros,RAYO MAJADAHONDA U19,1,0,0.0,0.0,0.0,18.0,,29,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-6.0,-0.024
11.0,R. Poteras,Centrocampistas,CD MÓSTOLES U19,13,1,0.0,0.0,2.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-2.54,0.032
28.0,I. Garcia,Centrocampistas,RAYO MAJADAHONDA U19,3,0,0.0,0.0,1.0,18.0,,26,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-2.0,0.001
5.0,A. Nastasescu,Centrocampistas,CD MÓSTOLES U19,22,21,0.0,0.0,2.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-1.5,0.067
4.0,Hugo Pliego,Delanteros,GETAFE U19,18,12,0.0,0.0,5.0,18.0,,34,División de Honor,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.22,0.061
9.0,J. Peralta,Delanteros,GETAFE U19,11,3,0.0,0.0,1.0,19.0,174.0,35,División de Honor,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.36,0.038
23.0,Luis Bengoechea,Delanteros,GETAFE U19,19,2,0.0,0.0,1.0,19.0,175.0,33,División de Honor,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.21,0.064
2.0,A. Ruiz,Defensas,LA CRUZ VILLANOVENSE U19,15,14,0.0,0.0,0.0,18.0,,30,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-0.93,0.046
2.0,Gregorio Javier,Defensas,LA CRUZ VILLANOVENSE U19,25,21,0.0,0.0,9.0,19.0,,35,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-0.56,0.081
2.0,Cristian Casado,Defensas,LA CRUZ VILLANOVENSE U19,14,10,0.0,0.0,1.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-1.0,0.042
4.0,D. Caro,Defensas,CD MÓSTOLES U19,4,0,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-8.25,-0.024
15.0,I. Casanova,Defensas,CD MÓSTOLES U19,3,1,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-11.0,-0.04
12.0,J. Jose,Defensas,LA CRUZ VILLANOVENSE U19,7,6,0.0,0.0,4.0,19.0,,37,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-2.0,0.014
3.0,A. Garcia,Defensas,LA CRUZ VILLANOVENSE U19,18,16,0.0,0.0,2.0,18.0,,35,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-0.78,0.056
12.0,Isra García,Defensas,LA CRUZ VILLANOVENSE U19,15,5,0.0,0.0,4.0,19.0,,34,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-0.93,0.046
75.0,O. Rodriguez,Defensas,CD MÓSTOLES U19,3,3,0.0,0.0,0.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-11.0,-0.04
10.0,D. Rodríguez,Centrocampistas,LA CRUZ VILLANOVENSE U19,30,30,0.0,0.0,3.0,19.0,,34,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-0.47,0.098
18.0,S. Torres,Centrocampistas,LA CRUZ VILLANOVENSE U19,17,10,0.0,0.0,4.0,19.0,,41,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-0.82,0.053
16.0,J. Gallardo,Centrocampistas,LA CRUZ VILLANOVENSE U19,26,10,0.0,0.0,7.0,19.0,,32,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-0.54,0.084
17.0,Nemanja Bojanić,Centrocampistas,LA CRUZ VILLANOVENSE U19,9,1,0.0,0.0,0.0,19.0,,31,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-1.56,0.023
17.0,Jesús Rei,Centrocampistas,LA CRUZ VILLANOVENSE U19,1,0,0.0,0.0,0.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-14.0,-0.06
12.0,M. Zuhail,Centrocampistas,LA CRUZ VILLANOVENSE U19,3,0,0.0,0.0,0.0,18.0,,34,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-4.67,-0.011
15.0,A. Hernandez,Centrocampistas,LA CRUZ VILLANOVENSE U19,5,1,0.0,0.0,0.0,18.0,,26,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-2.8,0.004
18.0,D. Martinez,Defensas,CD MÓSTOLES U19,6,0,0.0,0.0,1.0,,,26,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-5.5,-0.005
14.0,A. Foj,Defensas,CD MÓSTOLES U19,25,13,0.0,0.0,2.0,19.0,,29,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-1.32,0.077
14.0,M. Savane,Delanteros,LA CRUZ VILLANOVENSE U19,3,0,0.0,0.0,0.0,18.0,,26,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-4.67,-0.011
6.0,E. Domínguez,Delanteros,LA CRUZ VILLANOVENSE U19,1,1,0.0,0.0,0.0,17.0,172.0,27,División de Honor,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,-14.0,-0.06
2.0,N. Ebe,Defensas,CD MÓSTOLES U19,24,13,0.0,0.0,1.0,18.0,,35,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-1.38,0.074
3.0,C. Gonzalez,Defensas,LAS ROZAS CF U19,19,6,0.0,0.0,0.0,19.0,,34,División de Honor,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,-0.58,0.061
15.0,M. Sainz,Defensas,LAS ROZAS CF U19,4,3,0.0,0.0,0.0,19.0,,28,División de Honor,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,-2.75,0.001
17.0,D. Montero,Defensas,CD MÓSTOLES U19,13,8,0.0,0.0,2.0,19.0,,37,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-2.54,0.032
8.0,J. Belda,Centrocampistas,LAS ROZAS CF U19,25,13,0.0,0.0,5.0,19.0,,34,División de Honor,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,-0.44,0.081
27.0,E. Pardal,Centrocampistas,LAS ROZAS CF U19,7,6,0.0,0.0,1.0,18.0,,27,División de Honor,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,-1.57,0.016
3.0,H. Polo,Delanteros,GETAFE U19,20,18,0.0,0.0,3.0,18.0,180.0,38,División de Honor,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.2,0.068
6.0,I. Montoya,Centrocampistas,GETAFE U19,16,7,0.0,0.0,4.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.25,0.054
19.0,Nicolas Feiguin,Defensas,CD MÓSTOLES U19,19,19,0.0,0.0,6.0,19.0,187.0,35,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-1.74,0.055
19.0,E. Pardal,Centrocampistas,GETAFE U19,5,0,0.0,0.0,0.0,18.0,,27,División de Honor,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.8,0.02
10.0,D. Ortega,Defensas,FUENLABRADA U19,23,16,1.0,0.0,6.0,19.0,,37,División de Honor,0.04,0.0,1.0,0.04,16,3.03,1.65,0.0,-1.39,0.094
4.0,G. Del Olmo,Defensas,FUENLABRADA U19,18,17,0.0,0.0,5.0,19.0,,35,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-1.78,0.052
3.0,H. Fernández,Defensas,FUENLABRADA U19,17,12,0.0,0.0,4.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-1.88,0.048
8.0,A. Buono,Defensas,FUENLABRADA U19,26,22,0.0,0.0,1.0,19.0,176.0,29,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-1.23,0.081
27.0,N. Rincon,Defensas,FUENLABRADA U19,17,10,0.0,0.0,2.0,18.0,,30,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-1.88,0.048
22.0,J. Prieto,Defensas,FUENLABRADA U19,1,0,0.0,0.0,0.0,,,37,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-32.0,-0.142
12.0,M. Ojeda,Defensas,FUENLABRADA U19,9,5,0.0,0.0,0.0,,,27,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-3.56,0.014
2.0,Adrián Jurado,Defensas,FUENLABRADA U19,7,1,0.0,0.0,1.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-4.57,0.003
6.0,C. Sanchez,Centrocampistas,FUENLABRADA U19,11,9,0.0,0.0,1.0,19.0,,41,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-2.91,0.023
16.0,I. Redondo,Centrocampistas,FUENLABRADA U19,23,23,1.0,0.0,8.0,19.0,,31,División de Honor,0.04,0.0,1.0,0.04,16,3.03,1.65,0.0,-1.39,0.094
26.0,Y. Rioja,Centrocampistas,FUENLABRADA U19,1,1,0.0,0.0,0.0,19.0,,28,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-32.0,-0.142
28.0,R. Perez,Centrocampistas,FUENLABRADA U19,25,22,0.0,0.0,7.0,18.0,,29,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-1.28,0.078
6.0,H. Luquin,Centrocampistas,FUENLABRADA U19,2,0,0.0,0.0,0.0,18.0,,31,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-16.0,-0.066
2.0,S. Marjani,Centrocampistas,FUENLABRADA U19,1,0,0.0,0.0,0.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-32.0,-0.142
6.0,J. Nguyen,Centrocampistas,FUENLABRADA U19,11,8,0.0,0.0,2.0,,,27,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-2.91,0.023
20.0,Y. El Massoudi,Centrocampistas,FUENLABRADA U19,3,0,0.0,0.0,0.0,18.0,,26,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-10.67,-0.038
72.0,J. Sanabria,Delanteros,FUENLABRADA U19,1,0,0.0,0.0,0.0,18.0,,30,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-32.0,-0.142
14.0,M. Rojas,Delanteros,FUENLABRADA U19,15,1,0.0,0.0,2.0,19.0,,31,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-2.13,0.04
7.0,R. García,Delanteros,FUENLABRADA U19,15,6,0.0,0.0,1.0,19.0,174.0,26,División de Honor,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,-2.13,0.04
28.0,R. Iniesta,Centrocampistas,CD MÓSTOLES U19,4,1,0.0,0.0,0.0,17.0,,26,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-8.25,-0.024
20.0,P. Muñoz,Centrocampistas,CD MÓSTOLES U19,4,0,0.0,0.0,0.0,19.0,,30,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-8.25,-0.024
4.0,I. Duran,Centrocampistas,CD MÓSTOLES U19,7,6,0.0,0.0,1.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-4.71,0.002
6.0,R. Nava,Centrocampistas,CD MÓSTOLES U19,18,7,0.0,0.0,2.0,19.0,,27,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-1.83,0.052
2.0,D. Hernandez,Defensas,GETAFE U19,6,1,0.0,0.0,0.0,19.0,,27,División de Honor,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.67,0.023
18.0,N. Maroto,Defensas,GETAFE U19,2,0,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,0.016
22.0,D. Trompeta,Centrocampistas,CD MÓSTOLES U19,24,13,0.0,0.0,6.0,18.0,,27,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-1.38,0.074
8.0,S. Del Rio,Centrocampistas,CD MÓSTOLES U19,11,6,0.0,0.0,0.0,17.0,,30,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-3.0,0.023
28.0,A. Gonzalez,Centrocampistas,GETAFE U19,2,2,0.0,0.0,0.0,18.0,,32,División de Honor,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,0.016
4.0,M. Cachinero,Centrocampistas,CD MÓSTOLES U19,3,2,0.0,0.0,1.0,19.0,,35,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-11.0,-0.04
28.0,A. Urkia,Centrocampistas,LAS ROZAS CF U19,5,2,0.0,0.0,0.0,18.0,,26,División de Honor,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,-2.2,0.007
12.0,M. Miranda,Defensas,CD MÓSTOLES U19,27,26,0.0,0.0,7.0,19.0,185.0,36,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-1.22,0.084
19.0,L. Arbó,Centrocampistas,RAYO MAJADAHONDA U19,2,0,0.0,0.0,0.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-3.0,-0.007
19.0,Luis Bravo,Delanteros,LEGANÉS U19,1,0,0.0,0.0,0.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,26.0,0.122
3.0,D. Perez,Defensas,RAYO C. ALCOBENDAS U19,25,23,0.0,0.0,3.0,18.0,,32,División de Honor,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,-0.44,0.081
5.0,C. Alonso,Defensas,RAYO C. ALCOBENDAS U19,5,5,0.0,0.0,1.0,18.0,183.0,30,División de Honor,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,-2.2,0.007
11.0,P. Madruga,Delanteros,BURGOS U19,4,1,0.0,0.0,0.0,17.0,,27,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.25,0.012
15.0,S. Galan,Centrocampistas,RAYO C. ALCOBENDAS U19,10,3,0.0,0.0,2.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,-1.1,0.028
17.0,A. Hernandez,Centrocampistas,RAYO C. ALCOBENDAS U19,4,2,0.0,0.0,0.0,,,30,División de Honor,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,-2.75,0.001
17.0,C. Ligua,Centrocampistas,RAYO C. ALCOBENDAS U19,9,4,0.0,0.0,1.0,19.0,,27,División de Honor,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,-1.22,0.024
7.0,A. Matías,Delanteros,BURGOS U19,15,8,0.0,0.0,0.0,18.0,,29,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.07,0.05
11.0,Chypryan Perez,Delanteros,RAYO C. ALCOBENDAS U19,22,15,0.0,0.0,3.0,19.0,,37,División de Honor,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,-0.5,0.071
17.0,H. Duran,Delanteros,RAYO C. ALCOBENDAS U19,5,0,0.0,0.0,0.0,19.0,,38,División de Honor,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,-2.2,0.007
17.0,Marc Mujal,Delanteros,RAYO C. ALCOBENDAS U19,7,5,0.0,0.0,0.0,18.0,179.0,31,División de Honor,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,-1.57,0.016
10.0,Nelson Vazquez,Delanteros,CD MÓSTOLES U19,19,7,0.0,0.0,0.0,19.0,,30,División de Honor,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,-1.74,0.055
16.0,I. Velez,Delanteros,RAYO C. ALCOBENDAS U19,6,1,0.0,0.0,1.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,-1.83,0.012
16.0,Daniel Cupido,Defensas,RAYO MAJADAHONDA U19,2,1,0.0,0.0,0.0,19.0,,39,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-3.0,-0.007
5.0,Buje,Defensas,RAYO MAJADAHONDA U19,13,11,0.0,0.0,2.0,19.0,,40,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.46,0.041
19.0,Diego Arcos,Defensas,RAYO MAJADAHONDA U19,14,14,0.0,0.0,2.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.43,0.045
10.0,S. Rubio,Delanteros,BURGOS U19,9,2,0.0,0.0,1.0,,,32,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.11,0.03
12.0,M. De Vega,Defensas,RAYO MAJADAHONDA U19,22,15,0.0,0.0,1.0,19.0,,35,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.27,0.072
21.0,Victor Clavo,Defensas,RAYO MAJADAHONDA U19,20,4,0.0,0.0,4.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.3,0.065
6.0,J. Alvarez,Defensas,RAYO MAJADAHONDA U19,12,4,0.0,0.0,1.0,19.0,,34,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.5,0.038
26.0,A. Iglesia,Defensas,RAYO MAJADAHONDA U19,1,0,0.0,0.0,0.0,,,27,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-6.0,-0.024
14.0,J. Nogales,Defensas,RAYO MAJADAHONDA U19,3,0,0.0,0.0,0.0,18.0,,35,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-2.0,0.001
32.0,A. Rissone,Defensas,RAYO MAJADAHONDA U19,1,0,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-6.0,-0.024
15.0,Pablo Pascual,Centrocampistas,RAYO MAJADAHONDA U19,5,5,0.0,0.0,1.0,19.0,,37,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-1.2,0.011
16.0,A. Cámara,Centrocampistas,BURGOS U19,12,4,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.08,0.04
7.0,G. Gazapo,Centrocampistas,RAYO MAJADAHONDA U19,22,12,0.0,0.0,4.0,19.0,,38,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.27,0.072
18.0,Rubén Municio,Centrocampistas,RAYO MAJADAHONDA U19,17,11,0.0,0.0,1.0,19.0,,35,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.35,0.055
27.0,H. Antequera,Centrocampistas,RAYO MAJADAHONDA U19,4,0,0.0,0.0,0.0,17.0,,29,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-1.5,0.007
29.0,U. Sabroso,Centrocampistas,RAYO MAJADAHONDA U19,9,2,0.0,0.0,0.0,,,32,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.67,0.027
8.0,R. Diaz,Centrocampistas,RAYO MAJADAHONDA U19,7,7,0.0,0.0,2.0,18.0,,28,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.86,0.019
2.0,Krishna,Defensas,CD DIOCESANO U19,6,2,0.0,0.0,0.0,19.0,,39,División de Honor,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-1.5,0.013
28.0,I. Bachiller,Delanteros,LEGANÉS U19,4,0,0.0,0.0,0.0,18.0,,30,División de Honor,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,6.5,0.043
17.0,I. Nieto,Delanteros,LAS ROZAS CF U19,19,16,0.0,0.0,3.0,19.0,,30,División de Honor,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,-0.58,0.061
21.0,J. García,Defensas,CD DIOCESANO U19,24,24,0.0,0.0,6.0,19.0,,34,División de Honor,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-0.38,0.078
18.0,G. Barajas,Delanteros,LAS ROZAS CF U19,11,5,0.0,0.0,1.0,18.0,,26,División de Honor,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,-1.0,0.032
24.0,M. Romero,Delanteros,LAS ROZAS CF U19,2,1,0.0,0.0,0.0,16.0,,26,División de Honor,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,-5.5,-0.018
5.0,L. Fati,Defensas,LEGANÉS U19,3,3,0.0,0.0,1.0,19.0,180.0,40,División de Honor,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,8.67,0.049
24.0,M. Galapero,Delanteros,CD DIOCESANO U19,4,2,0.0,0.0,0.0,18.0,,32,División de Honor,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-2.25,0.003
20.0,H. Pineda,Delanteros,CD DIOCESANO U19,12,2,0.0,0.0,0.0,19.0,,41,División de Honor,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-0.75,0.037
4.0,Diego Arcos,Defensas,LEGANÉS U19,7,7,0.0,0.0,2.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,3.71,0.04
29.0,Hugo Velón,Defensas,LEGANÉS U19,5,1,0.0,0.0,0.0,17.0,,30,División de Honor,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,5.2,0.04
